Date,Day,Time,Cur.,Imp.,Event,Actual,Forecast,Previous
2007-02-01,Thursday,17:00,USD,Low,Domestic Truck Sales  (Jan),7.25M,,7.21M
2007-02-01,Thursday,17:00,USD,Low,Durables Excluding Defense (MoM)  (Jan),-3.80%,,2.50%
2007-02-01,Thursday,17:00,USD,Low,EIA Weekly Distillates Stocks  (Jan),0.49M,,0.74M
2007-02-01,Thursday,17:00,MXN,Low,Economic Activity (MoM)  (Jan),0.16%,,0.57%
2007-02-01,Thursday,17:00,MXN,Low,Economic Activity (YoY)  (Jan),3.06%,,2.98%
2007-02-01,Thursday,17:00,CAD,Medium,Employment Change  (Jan),54.00K,,64.30K
2007-02-01,Thursday,17:00,USD,High,Existing Home Sales  (Jan),5.74M,,6.40M
2007-02-01,Thursday,17:00,USD,Medium,Existing Home Sales (MoM)  (Jan),-10.30%,,0.90%
2007-02-01,Thursday,17:00,USD,Medium,Export Price Index (MoM)  (Jan),0.40%,,0.60%
2007-02-01,Thursday,17:00,CAD,Low,Exports  (Jan),39.60B,,40.31B
2007-02-01,Thursday,17:00,USD,Medium,Factory Orders (MoM)  (Jan),-3.30%,,2.30%
2007-02-01,Thursday,17:00,USD,Low,Factory orders ex transportation (MoM)  (Jan),-2.50%,,3.40%
2007-02-01,Thursday,17:00,USD,Medium,Federal Budget Balance  (Jan),38.20B,,42.00B
2007-02-01,Thursday,17:00,MXN,Low,Fiscal Balance  (Jan),51.52B,,-148.58B
2007-02-01,Thursday,17:00,CAD,Medium,Foreign Securities Purchases  (Jan),-4.02B,,-1.58B
2007-02-01,Thursday,17:00,CAD,Low,Foreign Securities Purchases by Canadians  (Jan),8.64B,,5.35B
2007-02-01,Thursday,17:00,CAD,Low,Full Employment Change  (Jan),21.90K,,36.40K
2007-02-01,Thursday,17:00,CAD,Medium,GDP (MoM)  (Jan),-0.20%,,0.70%
2007-02-01,Thursday,17:00,USD,Low,Gasoline Inventories  (Jan),3.62M,,2.21M
2007-02-01,Thursday,17:00,GBP,Low,GfK Consumer Confidence  (Jan),-7.00,,-8.00
2007-02-01,Thursday,17:00,USD,Low,Government Payrolls  (Jan),7.00K,,5.00K
2007-02-01,Thursday,17:00,MXN,Low,Gross Fixed Investments (MoM)  (Jan),-1.49%,,2.34%
2007-02-01,Thursday,17:00,MXN,Low,Gross Fixed Investments (YoY)  (Jan),4.43%,,4.86%
2007-02-01,Thursday,17:00,GBP,Medium,Halifax House Price Index (MoM)  (Jan),2.30%,,-1.80%
2007-02-01,Thursday,17:00,GBP,Medium,Halifax House Price Index (YoY)  (Jan),9.90%,,9.90%
2007-02-01,Thursday,17:00,USD,Low,House Price Index  (Jan),226.00,,225.10
2007-02-01,Thursday,17:00,USD,Low,House Price Index (MoM)  (Jan),0.40%,,0.10%
2007-02-01,Thursday,17:00,USD,Low,House Price Index (YoY)  (Jan),2.20%,,2.60%
2007-02-01,Thursday,17:00,USD,Medium,Housing Starts  (Jan),1.41M,,1.65M
2007-02-01,Thursday,17:00,CAD,Medium,Housing Starts  (Jan),242.30K,,210.40K
2007-02-01,Thursday,17:00,USD,Medium,Housing Starts (MoM)  (Jan),-14.60%,,5.00%
2007-02-01,Thursday,17:00,CAD,Low,IPPI (MoM)  (Jan),0.30%,,1.40%
2007-02-01,Thursday,17:00,CAD,Low,IPPI (YoY)  (Jan),3.00%,,3.40%
2007-02-01,Thursday,17:00,USD,Medium,ISM Manufacturing Employment  (Jan),50.30,,49.80
2007-02-01,Thursday,17:00,USD,Low,ISM Manufacturing New Orders Index  (Jan),52.20,,51.40
2007-02-01,Thursday,17:00,USD,High,ISM Manufacturing PMI  (Jan),49.50,,51.40
2007-02-01,Thursday,17:00,USD,High,ISM Manufacturing Prices  (Jan),53.00,,47.50
2007-02-01,Thursday,17:00,USD,Low,ISM Non-Manufacturing Business Activity  (Jan),58.30,,56.10
2007-02-01,Thursday,17:00,USD,Medium,ISM Non-Manufacturing Employment  (Jan),54.80,,52.70
2007-02-01,Thursday,17:00,USD,Low,ISM Non-Manufacturing New Orders  (Jan),55.60,,54.80
2007-02-01,Thursday,17:00,USD,High,ISM Non-Manufacturing PMI  (Jan),55.60,,53.70
2007-02-01,Thursday,17:00,USD,High,ISM Non-Manufacturing Prices  (Jan),56.80,,60.50
2007-02-01,Thursday,17:00,USD,Low,ISM-New York Index  (Jan),430.00,,428.40
2007-02-01,Thursday,17:00,USD,Medium,Import Price Index (MoM)  (Jan),-1.20%,,1.10%
2007-02-01,Thursday,17:00,CAD,Low,Imports  (Jan),34.95B,,34.93B
2007-02-01,Thursday,17:00,USD,Medium,Industrial Production (MoM)  (Jan),-0.50%,,1.00%
2007-02-01,Thursday,17:00,MXN,Low,Industrial Production (MoM)  (Jan),0.36%,,-0.49%
2007-02-01,Thursday,17:00,GBP,Medium,Industrial Production (MoM)  (Jan),1.20%,,-0.90%
2007-02-01,Thursday,17:00,MXN,Low,Industrial Production (YoY)  (Jan),1.64%,,0.10%
2007-02-01,Thursday,17:00,GBP,Low,Industrial Production (YoY)  (Jan),0.50%,,-0.60%
2007-02-01,Thursday,17:00,USD,High,Initial Jobless Claims  (Jan),316.30K,,323.43K
2007-02-01,Thursday,17:00,MXN,Medium,Interest Rate Decision  (Jan),7.00%,,7.00%
2007-02-01,Thursday,17:00,CAD,Low,Ivey PMI n.s.a  (Jan),53.80,,49.40
2007-02-01,Thursday,17:00,USD,High,JOLTS Job Openings  (Jan),4.59M,,4.55M
2007-02-01,Thursday,17:00,USD,Low,Jobless Claims 4-Week Avg.  (Jan),321.87K,,324.56K
2007-02-01,Thursday,17:00,USD,Low,KC Fed Composite Index  (Jan),8.00,,10.00
2007-02-01,Thursday,17:00,USD,Low,KC Fed Manufacturing Index  (Jan),8.00,,8.00
2007-02-01,Thursday,17:00,GBP,Low,M4 Money Supply (MoM)  (Jan),0.70%,,0.90%
2007-02-01,Thursday,17:00,USD,Low,MBA 30-Year Mortgage Rate  (Jan),6.21%,,6.11%
2007-02-01,Thursday,17:00,USD,Low,MBA Purchase Index  (Jan),427.40,,424.46
2007-02-01,Thursday,17:00,USD,Low,Manufacturing Payrolls  (Jan),-7.00K,,-26.00K
2007-02-01,Thursday,17:00,GBP,Medium,Manufacturing Production (MoM)  (Jan),0.80%,,-0.30%
2007-02-01,Thursday,17:00,USD,Low,Manufacturing Production (MoM)  (Jan),-0.50%,,1.50%
2007-02-01,Thursday,17:00,GBP,Low,Manufacturing Production (YoY)  (Jan),3.40%,,2.30%
2007-02-01,Thursday,17:00,CAD,Low,Manufacturing Sales (MoM)  (Jan),-3.90%,,4.90%
2007-02-01,Thursday,17:00,USD,Medium,Michigan 1-Year Inflation Expectations  (Jan),3.00%,,2.90%
2007-02-01,Thursday,17:00,USD,Medium,Michigan 5-Year Inflation Expectations  (Jan),3.00%,,3.00%
2007-02-01,Thursday,17:00,USD,Medium,Michigan Consumer Expectations  (Jan),88.70,,81.20
2007-02-01,Thursday,17:00,USD,Medium,Michigan Consumer Sentiment  (Jan),96.90,,90.20
2007-02-01,Thursday,17:00,USD,Low,Michigan Current Conditions  (Jan),111.30,,108.20
2007-02-01,Thursday,17:00,USD,Low,Midwest Manufacturing  (Jan),97.60,,98.80
2007-02-01,Thursday,17:00,GBP,Low,Mortgage Approvals  (Jan),119.94K,,119.41K
2007-02-01,Thursday,17:00,GBP,Low,Mortgage Lending  (Jan),9.64B,,9.60B
2007-02-01,Thursday,17:00,USD,Low,Mortgage Market Index  (Jan),643.21,,626.12
2007-02-01,Thursday,17:00,USD,Low,Mortgage Refinance Index  (Jan),"1,940.20",,"1,884.80"
2007-02-01,Thursday,17:00,USD,Low,NAHB Housing Market Index  (Jan),35.00,,33.00
2007-02-01,Thursday,17:00,USD,Low,NFIB Small Business Optimism  (Jan),98.90,,96.50
2007-02-01,Thursday,17:00,USD,Medium,NY Empire State Manufacturing Index  (Jan),7.31,,20.12
2007-02-01,Thursday,17:00,GBP,Medium,Nationwide HPI (MoM)  (Jan),0.10%,,1.60%
2007-02-01,Thursday,17:00,GBP,Medium,Nationwide HPI (YoY)  (Jan),9.30%,,10.50%
2007-02-01,Thursday,17:00,USD,Low,Natural Gas Storage  (Jan),-138.57B,,-79.57B
2007-02-01,Thursday,17:00,USD,High,New Home Sales  (Jan),891.00K,,998.00K
2007-02-01,Thursday,17:00,USD,Medium,New Home Sales (MoM)  (Jan),-10.70%,,-0.50%
2007-02-01,Thursday,17:00,CAD,Medium,New Housing Price Index (MoM)  (Jan),0.40%,,0.00%
2007-02-01,Thursday,17:00,USD,Low,Overall Net Capital Flow  (Jan),90.60B,,-14.70B
2007-02-01,Thursday,17:00,GBP,Medium,PPI Input (MoM)  (Jan),-3.30%,,0.90%
2007-02-01,Thursday,17:00,GBP,Low,PPI Input (YoY)  (Jan),-3.70%,,1.30%
2007-02-01,Thursday,17:00,GBP,Low,PPI Output (MoM)  (Jan),0.20%,,0.20%
2007-02-01,Thursday,17:00,GBP,Low,PPI Output (YoY)  (Jan),1.20%,,1.50%
2007-02-01,Thursday,17:00,CAD,Low,Part Time Employment Change  (Jan),32.10K,,28.00K
2007-02-01,Thursday,17:00,CAD,Low,Participation Rate  (Jan),67.40%,,67.10%
2007-02-01,Thursday,17:00,USD,Medium,Pending Home Sales (MoM)  (Jan),-4.50%,,2.80%
2007-02-01,Thursday,17:00,USD,Low,Pending Home Sales Index  (Jan),107.10,,112.20
2007-02-01,Thursday,17:00,USD,Low,Personal Income (MoM)  (Jan),0.60%,,0.80%
2007-02-01,Thursday,17:00,USD,Medium,Personal Spending (MoM)  (Jan),0.40%,,0.90%
2007-02-01,Thursday,17:00,USD,High,Philadelphia Fed Manufacturing Index  (Jan),7.50,,-1.70
2007-02-01,Thursday,17:00,USD,Low,Philly Fed Business Conditions  (Jan),24.00,,16.40
2007-02-01,Thursday,17:00,USD,Low,Philly Fed CAPEX Index  (Jan),21.00,,6.40
2007-02-01,Thursday,17:00,USD,Medium,Philly Fed Employment  (Jan),7.80,,8.20
2007-02-01,Thursday,17:00,USD,Low,Philly Fed New Orders  (Jan),3.90,,-1.80
2007-02-01,Thursday,17:00,USD,Low,Philly Fed Prices Paid  (Jan),16.00,,23.90
2007-02-01,Thursday,17:00,USD,Medium,Private Nonfarm Payrolls  (Jan),230.00K,,167.00K
2007-02-01,Thursday,17:00,GBP,Low,Public Sector Net Borrowing  (Jan),-10.44B,,7.12B
2007-02-01,Thursday,17:00,GBP,Low,Public Sector Net Cash Requirement  (Jan),-20.97B,,13.51B
2007-02-01,Thursday,17:00,CAD,Medium,RMPI (MoM)  (Jan),-2.80%,,5.00%
2007-02-01,Thursday,17:00,CAD,Low,RMPI (YoY)  (Jan),3.30%,,11.40%
2007-02-01,Thursday,17:00,GBP,Low,RPI (MoM)  (Jan),-0.50%,,0.80%
2007-02-01,Thursday,17:00,GBP,Low,RPI (YoY)  (Jan),4.20%,,4.40%
2007-02-01,Thursday,17:00,USD,Low,Real Earnings (MoM)  (Jan),-0.60%,,0.50%
2007-02-01,Thursday,17:00,USD,Low,Real Personal Consumption (MoM)  (Jan),0.10%,,0.50%
2007-02-01,Thursday,17:00,USD,Low,Redbook (MoM)  (Jan),1.61%,,-1.59%
2007-02-01,Thursday,17:00,USD,Low,Redbook (YoY)  (Jan),2.80%,,2.83%
2007-02-01,Thursday,17:00,USD,Medium,Retail Control (MoM)  (Jan),0.20%,,1.30%
2007-02-01,Thursday,17:00,USD,High,Retail Sales (MoM)  (Jan),-0.40%,,1.50%
2007-02-01,Thursday,17:00,GBP,Medium,Retail Sales (MoM)  (Jan),-0.30%,,0.20%
2007-02-01,Thursday,17:00,CAD,Medium,Retail Sales (MoM)  (Jan),-0.90%,,2.10%
2007-02-01,Thursday,17:00,GBP,Medium,Retail Sales (YoY)  (Jan),2.20%,,3.60%
2007-02-01,Thursday,17:00,USD,Low,Retail Sales Ex Gas/Autos (MoM)  (Jan),0.00%,,1.60%
2007-02-01,Thursday,17:00,USD,Low,Richmond Manufacturing Index  (Jan),-8.00,,-2.00
2007-02-01,Thursday,17:00,USD,Low,Richmond Manufacturing Shipments  (Jan),-8.00,,2.00
2007-02-01,Thursday,17:00,USD,Low,Richmond Services Index  (Jan),0.00,,7.00
2007-02-01,Thursday,17:00,USD,Medium,S&P/CS HPI Composite - 20 n.s.a. (MoM)  (Jan),-0.50%,,-0.60%
2007-02-01,Thursday,17:00,USD,Medium,S&P/CS HPI Composite - 20 n.s.a. (YoY)  (Jan),-0.10%,,0.70%
2007-02-01,Thursday,17:00,USD,Low,S&P/CS HPI Composite - 20 s.a. (MoM)  (Jan),0.10%,,-0.10%
2007-02-01,Thursday,17:00,USD,Medium,TIC Net Long-Term Transactions  (Jan),111.40B,,11.80B
2007-02-01,Thursday,17:00,USD,Low,TIC Net Long-Term Transactions including Swaps  (Jan),92.40B,,-4.40B
2007-02-01,Thursday,17:00,USD,Low,Texas Services Sector Outlook  (Jan),20.80,,
2007-02-01,Thursday,17:00,USD,Medium,Trade Balance  (Jan),-57.70B,,-61.60B
2007-02-01,Thursday,17:00,MXN,Low,Trade Balance  (Jan),-1.68B,,-1.16B
2007-02-01,Thursday,17:00,GBP,Medium,Trade Balance  (Jan),-7.41B,,-7.08B
2007-02-01,Thursday,17:00,CAD,Medium,Trade Balance  (Jan),4.65B,,5.38B
2007-02-01,Thursday,17:00,MXN,Low,Trade Balance (USD)  (Jan),-1.30B,,-0.78B
2007-02-01,Thursday,17:00,GBP,Medium,Trade Balance Non-EU  (Jan),-4.08B,,-4.11B
2007-02-01,Thursday,17:00,USD,Low,"US Foreign Buying, T-bonds  (Jan)",16.10B,,10.40B
2007-02-01,Thursday,17:00,MXN,Low,Unemployment Rate  (Jan),3.74%,,3.79%
2007-02-01,Thursday,17:00,GBP,Medium,Unemployment Rate  (Jan),5.50%,,5.50%
2007-02-01,Thursday,17:00,CAD,Medium,Unemployment Rate  (Jan),6.20%,,6.10%
2007-02-01,Thursday,17:00,MXN,Low,Unemployment Rate n.s.a.  (Jan),4.05%,,3.32%
2007-02-01,Thursday,17:00,USD,Low,Wholesale Inventories (MoM)  (Jan),0.30%,,-0.40%
2007-02-01,Thursday,17:00,CAD,Medium,Wholesale Sales (MoM)  (Jan),-1.70%,,4.70%
2007-02-02,Friday,20:30,USD,High,Nonfarm Payrolls  (Jan),237K,,172K
2007-02-03,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,264,,255
2007-02-03,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,-14.3k,,-8.5k
2007-02-08,Thursday,04:30,USD,Medium,Fed's Balance Sheet,855.06B,,865.73B
2007-02-10,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,254,,264
2007-02-10,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,-21.3k,,-14.3k
2007-02-15,Thursday,04:30,USD,Medium,Fed's Balance Sheet,867.20B,,855.06B
2007-02-15,Thursday,23:00,ILS,Low,CPI (YoY)  (Jan),0.1%,,-0.1%
2007-02-17,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,267,,254
2007-02-17,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,-7.2k,,-21.3k
2007-02-21,Wednesday,21:30,USD,High,CPI (MoM)  (Jan),0.2%,,0.5%
2007-02-21,Wednesday,21:30,USD,High,CPI (YoY)  (Jan),2.1%,,2.5%
2007-02-21,Wednesday,21:30,USD,High,Core CPI (MoM)  (Jan),0.2%,,0.1%
2007-02-21,Wednesday,21:30,USD,Medium,Core CPI (YoY)  (Jan),2.7%,,2.6%
2007-02-21,Wednesday,23:00,USD,Medium,US Leading Index (MoM)  (Jan),0.1%,0.2%,0.6%
2007-02-22,Thursday,04:30,USD,Medium,Fed's Balance Sheet,869.24B,,867.20B
2007-02-23,Friday,17:00,EUR,Medium,German Ifo Business Climate Index,107,107.5,107.9
2007-02-24,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,278,,267
2007-02-24,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,7.9k,,-7.2k
2007-03-01,Thursday,04:30,USD,Medium,Fed's Balance Sheet,877.41B,,869.24B
2007-03-01,Thursday,17:00,USD,High,10-Year Note Auction  (Feb),4.63%,,4.63%
2007-03-01,Thursday,17:00,USD,Medium,5-Year Note Auction  (Feb),4.63%,,4.75%
2007-03-01,Thursday,17:00,USD,Low,All Car Sales  (Feb),7.64M,,7.72M
2007-03-01,Thursday,17:00,USD,Low,All Truck Sales  (Feb),9.07M,,8.68M
2007-03-01,Thursday,17:00,GBP,Medium,Average Earnings Index +Bonus  (Feb),6.60%,,5.40%
2007-03-01,Thursday,17:00,GBP,Low,Average Earnings ex Bonus  (Feb),3.90%,,3.90%
2007-03-01,Thursday,17:00,USD,High,Average Hourly Earnings (MoM)  (Feb),0.40%,,0.10%
2007-03-01,Thursday,17:00,USD,Low,Average Weekly Hours  (Feb),34.50,,34.50
2007-03-01,Thursday,17:00,GBP,Medium,BRC Retail Sales Monitor (YoY)  (Feb),3.30%,,3.10%
2007-03-01,Thursday,17:00,CAD,High,BoC Interest Rate Decision  (Feb),4.25%,,4.25%
2007-03-01,Thursday,17:00,GBP,Low,BoE Consumer Credit  (Feb),0.41B,,0.54B
2007-03-01,Thursday,17:00,GBP,High,BoE Interest Rate Decision  (Feb),5.25%,,5.25%
2007-03-01,Thursday,17:00,CAD,Low,Budget Balance  (Feb),4.69B,,2.40B
2007-03-01,Thursday,17:00,CAD,Low,Budget Balance (YoY)  (Feb),15.29B,,10.60B
2007-03-01,Thursday,17:00,CAD,Medium,Building Permits (MoM)  (Feb),-20.50%,,7.70%
2007-03-01,Thursday,17:00,USD,Medium,Business Inventories (MoM)  (Feb),0.40%,,0.40%
2007-03-01,Thursday,17:00,USD,High,CB Consumer Confidence  (Feb),111.20,,110.20
2007-03-01,Thursday,17:00,USD,Low,CB Employment Trends Index  (Feb),128.10,,127.30
2007-03-01,Thursday,17:00,GBP,Low,CBI Distributive Trades Survey  (Feb),19.00,,30.00
2007-03-01,Thursday,17:00,GBP,Low,CBI Industrial Trends Orders  (Feb),4.00,,-9.00
2007-03-01,Thursday,17:00,CAD,Medium,CPI (MoM)  (Feb),0.70%,,0.00%
2007-03-01,Thursday,17:00,MXN,Medium,CPI (MoM)  (Feb),0.28%,,0.52%
2007-03-01,Thursday,17:00,GBP,Medium,CPI (MoM)  (Feb),0.40%,,-0.80%
2007-03-01,Thursday,17:00,CAD,Low,CPI (YoY)  (Feb),2.00%,,1.10%
2007-03-01,Thursday,17:00,GBP,High,CPI (YoY)  (Feb),2.80%,,2.70%
2007-03-01,Thursday,17:00,MXN,Medium,CPI (YoY)  (Feb),4.11%,,3.98%
2007-03-01,Thursday,17:00,USD,Low,"CPI Index, n.s.a.  (Feb)",203.50,,202.42
2007-03-01,Thursday,17:00,USD,Low,Capacity Utilization Rate  (Feb),80.40%,,79.70%
2007-03-01,Thursday,17:00,USD,Low,Chain Store Sales (MoM)  (Feb),2.50%,,3.70%
2007-03-01,Thursday,17:00,USD,Low,Chain Store Sales (WoW)  (Feb),-0.11%,,0.15%
2007-03-01,Thursday,17:00,USD,Low,Chain Store Sales (YoY)  (Feb),3.06%,,4.47%
2007-03-01,Thursday,17:00,USD,Low,Challenger Job Cuts  (Feb),84.01K,,62.98K
2007-03-01,Thursday,17:00,USD,Low,Chicago Fed National Activity  (Feb),0.27,,-0.76
2007-03-01,Thursday,17:00,USD,High,Chicago PMI  (Feb),51.20,,52.10
2007-03-01,Thursday,17:00,GBP,Medium,Claimant Count Change  (Feb),-14.10K,,-14.30K
2007-03-01,Thursday,17:00,USD,Low,Cleveland CPI (MoM)  (Feb),0.40%,,0.20%
2007-03-01,Thursday,17:00,USD,Medium,Construction Spending (MoM)  (Feb),0.50%,,-0.30%
2007-03-01,Thursday,17:00,MXN,Low,Consumer Confidence  (Feb),105.20,,104.20
2007-03-01,Thursday,17:00,MXN,Low,Consumer Confidence n.s.a.  (Feb),103.60,,104.30
2007-03-01,Thursday,17:00,USD,Medium,Consumer Credit  (Feb),12.08B,,5.49B
2007-03-01,Thursday,17:00,USD,Medium,Continuing Jobless Claims  (Feb),"2,570.15K",,"2,530.87K"
2007-03-01,Thursday,17:00,MXN,Low,Core CPI (MoM)  (Feb),0.38%,,0.46%
2007-03-01,Thursday,17:00,CAD,Medium,Core CPI (MoM)  (Feb),0.50%,,0.20%
2007-03-01,Thursday,17:00,CAD,Medium,Core CPI (YoY)  (Feb),2.30%,,2.30%
2007-03-01,Thursday,17:00,USD,Low,Core CPI Index  (Feb),209.14,,208.60
2007-03-01,Thursday,17:00,USD,High,Core PCE Price Index (MoM)  (Feb),0.20%,,0.40%
2007-03-01,Thursday,17:00,USD,High,Core PCE Price Index (YoY)  (Feb),2.40%,,2.40%
2007-03-01,Thursday,17:00,GBP,Low,Core PPI Output (MoM)  (Feb),0.30%,,0.20%
2007-03-01,Thursday,17:00,GBP,Low,Core PPI Output (YoY)  (Feb),1.40%,,1.10%
2007-03-01,Thursday,17:00,GBP,Low,Core RPI (MoM)  (Feb),0.50%,,-0.70%
2007-03-01,Thursday,17:00,GBP,Low,Core RPI (YoY)  (Feb),3.70%,,3.50%
2007-03-01,Thursday,17:00,USD,High,Core Retail Sales (MoM)  (Feb),0.10%,,-0.30%
2007-03-01,Thursday,17:00,GBP,Medium,Core Retail Sales (MoM)  (Feb),1.20%,,-0.70%
2007-03-01,Thursday,17:00,CAD,Medium,Core Retail Sales (MoM)  (Feb),1.10%,,-0.10%
2007-03-01,Thursday,17:00,GBP,Medium,Core Retail Sales (YoY)  (Feb),3.50%,,2.30%
2007-03-01,Thursday,17:00,USD,High,Crude Oil Inventories  (Feb),0.36M,,1.08M
2007-03-01,Thursday,17:00,USD,Low,Dallas Fed Mfg Business Index  (Feb),23.00,,0.30
2007-03-01,Thursday,17:00,USD,Low,Dallas Fed PCE  (Feb),3.60%,,3.60%
2007-03-01,Thursday,17:00,USD,Low,Dallas Fed Services Revenues  (Feb),24.20,,29.30
2007-03-01,Thursday,17:00,USD,Low,Domestic Truck Sales  (Feb),7.68M,,7.25M
2007-03-01,Thursday,17:00,USD,Low,Durables Excluding Defense (MoM)  (Feb),1.00%,,-3.80%
2007-03-01,Thursday,17:00,USD,Low,EIA Weekly Distillates Stocks  (Feb),-3.52M,,0.49M
2007-03-01,Thursday,17:00,MXN,Low,Economic Activity (MoM)  (Feb),0.18%,,0.16%
2007-03-01,Thursday,17:00,MXN,Low,Economic Activity (YoY)  (Feb),2.89%,,3.06%
2007-03-01,Thursday,17:00,CAD,Medium,Employment Change  (Feb),21.10K,,54.00K
2007-03-01,Thursday,17:00,USD,High,Existing Home Sales  (Feb),5.79M,,5.74M
2007-03-01,Thursday,17:00,USD,Medium,Existing Home Sales (MoM)  (Feb),0.90%,,-10.30%
2007-03-01,Thursday,17:00,USD,Medium,Export Price Index (MoM)  (Feb),0.80%,,0.40%
2007-03-01,Thursday,17:00,CAD,Low,Exports  (Feb),38.94B,,39.60B
2007-03-01,Thursday,17:00,USD,Medium,Factory Orders (MoM)  (Feb),1.90%,,-3.30%
2007-03-01,Thursday,17:00,USD,Low,Factory orders ex transportation (MoM)  (Feb),1.90%,,-2.50%
2007-03-01,Thursday,17:00,USD,Medium,Federal Budget Balance  (Feb),-120.00B,,38.20B
2007-03-01,Thursday,17:00,MXN,Low,Fiscal Balance  (Feb),28.64B,,51.52B
2007-03-01,Thursday,17:00,CAD,Medium,Foreign Securities Purchases  (Feb),5.81B,,-4.02B
2007-03-01,Thursday,17:00,CAD,Low,Foreign Securities Purchases by Canadians  (Feb),6.93B,,8.64B
2007-03-01,Thursday,17:00,CAD,Low,Full Employment Change  (Feb),28.40K,,21.90K
2007-03-01,Thursday,17:00,CAD,Medium,GDP (MoM)  (Feb),0.50%,,-0.20%
2007-03-01,Thursday,17:00,USD,Low,Gasoline Inventories  (Feb),-2.06M,,3.62M
2007-03-01,Thursday,17:00,GBP,Low,GfK Consumer Confidence  (Feb),-8.00,,-7.00
2007-03-01,Thursday,17:00,USD,Low,Government Payrolls  (Feb),36.00K,,7.00K
2007-03-01,Thursday,17:00,MXN,Low,Gross Fixed Investments (MoM)  (Feb),1.09%,,-1.49%
2007-03-01,Thursday,17:00,MXN,Low,Gross Fixed Investments (YoY)  (Feb),7.00%,,4.43%
2007-03-01,Thursday,17:00,GBP,Medium,Halifax House Price Index (MoM)  (Feb),1.40%,,2.30%
2007-03-01,Thursday,17:00,GBP,Medium,Halifax House Price Index (YoY)  (Feb),9.90%,,9.90%
2007-03-01,Thursday,17:00,USD,Low,House Price Index  (Feb),225.80,,226.00
2007-03-01,Thursday,17:00,USD,Low,House Price Index (MoM)  (Feb),-0.10%,,0.40%
2007-03-01,Thursday,17:00,USD,Low,House Price Index (YoY)  (Feb),2.00%,,2.20%
2007-03-01,Thursday,17:00,USD,Medium,Housing Starts  (Feb),1.48M,,1.41M
2007-03-01,Thursday,17:00,CAD,Medium,Housing Starts  (Feb),195.20K,,242.30K
2007-03-01,Thursday,17:00,USD,Medium,Housing Starts (MoM)  (Feb),5.00%,,-14.60%
2007-03-01,Thursday,17:00,CAD,Low,IPPI (MoM)  (Feb),0.90%,,0.30%
2007-03-01,Thursday,17:00,CAD,Low,IPPI (YoY)  (Feb),4.30%,,3.00%
2007-03-01,Thursday,17:00,USD,Medium,ISM Manufacturing Employment  (Feb),50.90,,50.30
2007-03-01,Thursday,17:00,USD,Low,ISM Manufacturing New Orders Index  (Feb),55.10,,52.20
2007-03-01,Thursday,17:00,USD,High,ISM Manufacturing PMI  (Feb),51.90,,49.50
2007-03-01,Thursday,17:00,USD,High,ISM Manufacturing Prices  (Feb),59.00,,53.00
2007-03-01,Thursday,17:00,USD,Low,ISM Non-Manufacturing Business Activity  (Feb),56.00,,58.30
2007-03-01,Thursday,17:00,USD,Medium,ISM Non-Manufacturing Employment  (Feb),52.70,,54.80
2007-03-01,Thursday,17:00,USD,Low,ISM Non-Manufacturing New Orders  (Feb),55.70,,55.60
2007-03-01,Thursday,17:00,USD,High,ISM Non-Manufacturing PMI  (Feb),54.20,,55.60
2007-03-01,Thursday,17:00,USD,High,ISM Non-Manufacturing Prices  (Feb),54.70,,56.80
2007-03-01,Thursday,17:00,USD,Low,ISM-New York Index  (Feb),430.80,,430.00
2007-03-01,Thursday,17:00,USD,Medium,Import Price Index (MoM)  (Feb),0.40%,,-1.20%
2007-03-01,Thursday,17:00,CAD,Low,Imports  (Feb),34.90B,,34.95B
2007-03-01,Thursday,17:00,USD,Medium,Industrial Production (MoM)  (Feb),1.10%,,-0.50%
2007-03-01,Thursday,17:00,MXN,Low,Industrial Production (MoM)  (Feb),0.60%,,0.36%
2007-03-01,Thursday,17:00,GBP,Medium,Industrial Production (MoM)  (Feb),-0.60%,,1.20%
2007-03-01,Thursday,17:00,MXN,Low,Industrial Production (YoY)  (Feb),2.30%,,1.64%
2007-03-01,Thursday,17:00,GBP,Low,Industrial Production (YoY)  (Feb),0.20%,,0.50%
2007-03-01,Thursday,17:00,USD,High,Initial Jobless Claims  (Feb),324.25K,,316.30K
2007-03-01,Thursday,17:00,MXN,Medium,Interest Rate Decision  (Feb),7.00%,,7.00%
2007-03-01,Thursday,17:00,CAD,Low,Ivey PMI n.s.a  (Feb),60.50,,53.80
2007-03-01,Thursday,17:00,USD,High,JOLTS Job Openings  (Feb),4.48M,,4.59M
2007-03-01,Thursday,17:00,USD,Low,Jobless Claims 4-Week Avg.  (Feb),321.20K,,321.87K
2007-03-01,Thursday,17:00,USD,Low,KC Fed Composite Index  (Feb),15.00,,8.00
2007-03-01,Thursday,17:00,USD,Low,KC Fed Manufacturing Index  (Feb),20.00,,8.00
